"x","y","name"
39,421.377183846119,"No19"
40,421.105816878414,"No19"
41,365.726578448562,"No19"
42,344.949249330051,"No19"
43,450.817023585781,"No19"
44,440.157632032509,"No19"
45,461.110110826533,"No19"
46,394.283780746422,"No19"
47,502.534099944205,"No19"
48,506.483826325804,"No19"
49,425.943355903443,"No19"
50,525.784317522277,"No19"
51,526.63155050189,"No19"
52,461.089540519071,"No19"
53,462.664596159006,"No19"
54,488.289828833656,"No19"
55,534.62249134245,"No19"
56,561.117360093892,"No19"
57,516.067550626456,"No19"
58,565.812299765515,"No19"
59,542.454823950792,"No19"
60,572.92135188422,"No19"
61,493.716135418575,"No19"
62,521.655769919217,"No19"
63,572.636107012088,"No19"
64,583.597643830808,"No19"
65,635.715836328104,"No19"
66,562.833057223828,"No19"
67,614.525160646342,"No19"
68,624.901599272371,"No19"
69,640.053007997521,"No19"
70,665.041090192877,"No19"
71,626.573887917318,"No19"
72,677.149256229407,"No19"
73,697.167809683124,"No19"
74,611.408623299506,"No19"
75,666.145557782286,"No19"
76,645.772419353679,"No19"
77,652.28072093754,"No19"
78,682.21811140362,"No19"
79,641.122831888606,"No19"
80,761.484057073134,"No19"
81,697.887144427875,"No19"
82,706.716844445409,"No19"
83,687.874336799865,"No19"
84,721.260315207147,"No19"
85,705.446620566794,"No19"
86,795.352741693847,"No19"
87,728.336780360269,"No19"
88,806.579264527453,"No19"
89,770.01498341242,"No19"
90,814.111740178125,"No19"
91,819.54631644396,"No19"
92,819.998847473839,"No19"
93,842.799235613363,"No19"
94,800.652713370244,"No19"
95,787.966945348776,"No19"
96,887.415281001288,"No19"
97,795.656996410907,"No19"
98,888.907245693493,"No19"
99,865.492034713746,"No19"
100,837.149098401132,"No19"
1,153.205676930416,"No20"
2,68.7274361703389,"No20"
3,72.2238083797843,"No20"
4,154.56230882668,"No20"
5,160.935447908409,"No20"
6,69.7291989698377,"No20"
7,95.1482498887624,"No20"
8,159.713298329308,"No20"
9,96.8563652834705,"No20"
10,218.465908765522,"No20"
11,154.487038676125,"No20"
12,174.96264700714,"No20"
13,237.203499331614,"No20"
14,132.395404093636,"No20"
15,182.965712016528,"No20"
16,162.864315463991,"No20"
17,264.403745301854,"No20"
18,178.996753993076,"No20"
19,239.305256192277,"No20"
20,283.260085475933,"No20"
21,287.896786208601,"No20"
22,313.237484341568,"No20"
23,332.482689423496,"No20"
24,290.420862031597,"No20"
25,233.401419495177,"No20"
26,306.066715498566,"No20"
27,253.311630130427,"No20"
28,317.550574145738,"No20"
29,338.184145729904,"No20"
30,288.470098226293,"No20"
31,321.908485936726,"No20"
32,371.524317345798,"No20"
33,367.449793761249,"No20"
34,367.07284661516,"No20"
35,374.728772465695,"No20"
36,422.834671984265,"No20"
37,383.812113141957,"No20"
38,358.273008211321,"No20"
39,378.627497053441,"No20"
40,421.438449293873,"No20"
41,360.794636153989,"No20"
42,502.021356411368,"No20"
43,421.890243933028,"No20"
44,420.768841452053,"No20"
45,530.99875125949,"No20"
46,498.64885952029,"No20"
47,426.460342895069,"No20"
48,519.727195787658,"No20"
49,520.313566137816,"No20"
50,459.576584177987,"No20"
51,514.325882349342,"No20"
52,490.897798523461,"No20"
53,566.873101462969,"No20"
54,560.312275011116,"No20"
55,519.73136033426,"No20"
56,583.573721853311,"No20"
57,563.238911638701,"No20"
58,614.527609683271,"No20"
59,562.175605404231,"No20"
60,582.629770022562,"No20"
61,565.058644670698,"No20"
62,627.098949976184,"No20"
63,578.71717194869,"No20"
64,690.274866119573,"No20"
65,674.108079808797,"No20"
66,625.645273056885,"No20"
67,679.388542804709,"No20"
68,613.5174981598,"No20"
69,711.65009129251,"No20"
70,630.477843248481,"No20"
71,741.816515449113,"No20"
72,756.19759100625,"No20"
73,765.076598600877,"No20"
74,768.473472104619,"No20"
75,689.646512169133,"No20"
76,789.88001309994,"No20"
77,785.393909138393,"No20"
78,795.15988464282,"No20"
79,751.219112099016,"No20"
80,780.121672105631,"No20"
81,736.030126658157,"No20"
82,744.144119843402,"No20"
83,803.086237041963,"No20"
84,872.191074190751,"No20"
85,784.863890563133,"No20"
86,848.446956869501,"No20"
87,866.427976518328,"No20"
88,825.339028814131,"No20"
89,871.138056089236,"No20"
90,849.115492837948,"No20"
91,808.981978043184,"No20"
92,863.516404280805,"No20"
93,890.417911008412,"No20"
94,949.55043185895,"No20"
95,940.008162823271,"No20"
96,964.944711184611,"No20"
97,916.245636214321,"No20"
98,874.766813224587,"No20"
99,996.479155727861,"No20"
100,903.595321980276,"No20"
1,26.5320715166562,"No21"
2,144.577798050015,"No21"
3,162.740141324077,"No21"
4,154.09922003205,"No21"
5,180.947710556545,"No21"
6,176.250181804744,"No21"
7,198.32159675942,"No21"
8,138.632286466529,"No21"
9,144.376486999154,"No21"
10,193.399225177217,"No21"
11,213.271995948612,"No21"
12,224.503179700001,"No21"
13,250.71209336619,"No21"
14,229.972836182859,"No21"
15,222.551504013754,"No21"
16,156.956527667517,"No21"
17,256.785301322159,"No21"
18,196.569460377837,"No21"
19,282.900987093091,"No21"
20,313.978629743498,"No21"
21,221.494108549058,"No21"
22,260.656252279224,"No21"
23,328.361818702356,"No21"
24,293.923902821157,"No21"
25,232.372942391624,"No21"
26,338.281341196456,"No21"
27,371.844778946706,"No21"
28,319.526638088881,"No21"
29,378.898122358571,"No21"
30,371.659127221324,"No21"
31,417.498916515173,"No21"
32,341.223993763947,"No21"
33,414.113843829239,"No21"
34,451.890019269264,"No21"
35,411.178714413047,"No21"
36,351.007247556304,"No21"
37,351.662637262542,"No21"
38,487.414960368199,"No21"
39,404.430979419593,"No21"
40,425.187749032446,"No21"
41,455.752744583671,"No21"
42,454.660300396608,"No21"
43,407.390578200688,"No21"
44,524.124162848952,"No21"
45,427.140733752694,"No21"
46,484.874899699074,"No21"
47,485.718644368159,"No21"
48,479.444396450197,"No21"
49,573.218423310816,"No21"
50,520.765319430156,"No21"
51,547.018694187915,"No21"
52,514.356917819283,"No21"
53,547.176067501037,"No21"
54,554.254645026941,"No21"
55,567.000616100434,"No21"
56,570.603897293707,"No21"
57,634.31543173423,"No21"
58,678.743785334713,"No21"
59,598.190702229977,"No21"
60,648.841898890796,"No21"
61,583.743694357063,"No21"
62,634.82507332668,"No21"
63,726.773711348845,"No21"
64,680.761495352601,"No21"
65,641.690840176982,"No21"
66,747.470277236541,"No21"
67,756.803880694736,"No21"
68,733.829059358749,"No21"
69,703.469874929402,"No21"
70,786.325779605582,"No21"
71,699.280549936019,"No21"
72,812.737556532148,"No21"
73,790.32940791381,"No21"
74,744.708294690887,"No21"
75,786.730003093949,"No21"
76,755.546206801541,"No21"
77,793.609743773365,"No21"
78,796.704388860291,"No21"
79,859.86687054664,"No21"
80,826.233231593398,"No21"
81,818.173331567536,"No21"
82,807.364249982787,"No21"
83,807.25326498475,"No21"
84,839.784383307697,"No21"
85,873.244119749274,"No21"
86,911.831863939164,"No21"
87,840.00131064968,"No21"
88,929.805453242168,"No21"
89,921.643962917682,"No21"
90,952.846888959275,"No21"
91,989.528782433019,"No21"
92,997.677871635282,"No21"
93,1003.42250954524,"No21"
94,930.054001355791,"No21"
95,929.784209245448,"No21"
96,986.902752658358,"No21"
97,906.66684022826,"No21"
98,946.748885456945,"No21"
99,984.891785954223,"No21"
100,996.822413788066,"No21"
1,67.6756340188157,"No22"
2,127.916215710739,"No22"
3,36.1929514885627,"No22"
4,108.519083802844,"No22"
5,177.728427352877,"No22"
6,99.1011626489397,"No22"
7,130.926493323189,"No22"
8,159.197568796328,"No22"
9,212.896283907702,"No22"
10,153.013471868244,"No22"
11,136.296541892598,"No22"
12,143.869002429576,"No22"
13,244.978383589102,"No22"
14,154.725058382394,"No22"
15,187.300942879742,"No22"
16,175.655856727059,"No22"
17,272.341794074712,"No22"
18,199.199430667618,"No22"
19,300.432295466794,"No22"
20,225.393531879744,"No22"
21,248.138406740471,"No22"
22,235.504915062116,"No22"
23,308.587836805384,"No22"
24,290.813203460643,"No22"
25,258.70499191965,"No22"
26,307.312927421029,"No22"
27,333.993188996957,"No22"
28,296.400340157321,"No22"
29,286.978387329252,"No22"
30,371.026179827147,"No22"
31,337.948114992338,"No22"
32,404.575437182287,"No22"
33,415.805998207749,"No22"
34,435.713003762612,"No22"
35,423.322123141069,"No22"
36,361.46414146116,"No22"
37,361.004828685088,"No22"
38,356.675418037081,"No22"
39,388.063677845122,"No22"
40,439.724546630499,"No22"
41,404.981133804199,"No22"
42,509.486358494446,"No22"
43,415.562195588727,"No22"
44,433.228902091297,"No22"
45,493.239119964171,"No22"
46,499.994764258099,"No22"
47,477.843439026857,"No22"
48,568.010360292589,"No22"
49,540.498063961685,"No22"
50,576.659538637114,"No22"
51,474.405536467262,"No22"
52,513.591914092046,"No22"
53,584.029749217529,"No22"
54,489.042836180332,"No22"
55,518.129251246391,"No22"
56,556.65533383907,"No22"
57,527.780303462705,"No22"
58,537.347058135536,"No22"
59,578.259110159595,"No22"
60,650.96173175046,"No22"
61,596.897743390342,"No22"
62,578.800514908326,"No22"
63,631.05979533718,"No22"
64,672.143057059168,"No22"
65,662.834607779896,"No22"
66,708.286753711388,"No22"
67,732.199404682822,"No22"
68,640.696689037717,"No22"
69,661.656194099479,"No22"
70,763.508710378315,"No22"
71,762.224200196768,"No22"
72,704.459269626143,"No22"
73,740.411366571327,"No22"
74,679.945657367687,"No22"
75,726.010332292881,"No22"
76,749.332306890913,"No22"
77,816.871144692654,"No22"
78,777.475087071886,"No22"
79,743.243619278443,"No22"
80,847.84395912056,"No22"
81,774.787392580839,"No22"
82,835.546413459894,"No22"
83,772.691859271903,"No22"
84,763.597324778399,"No22"
85,846.327578861342,"No22"
86,827.923373894502,"No22"
87,845.718085803331,"No22"
88,829.600984154306,"No22"
89,817.415258611572,"No22"
90,869.822969217913,"No22"
91,850.294771176293,"No22"
92,949.147486064687,"No22"
93,898.531054530766,"No22"
94,910.709841162549,"No22"
95,881.597882762599,"No22"
96,898.812289054311,"No22"
97,907.111767375177,"No22"
98,979.063458205628,"No22"
99,978.824613067996,"No22"
100,1031.41320252371,"No22"
1,103.563022099634,"No23"
2,71.2224844091426,"No23"
3,50.0384545926962,"No23"
4,135.904094013448,"No23"
5,64.0767373018589,"No23"
6,119.863742114944,"No23"
7,63.8778460976329,"No23"
8,152.769210396931,"No23"
9,109.376055735325,"No23"
10,118.489822622424,"No23"
11,127.603446699209,"No23"
12,165.088386868399,"No23"
13,201.509596145106,"No23"
14,168.987719346967,"No23"
15,146.240053390977,"No23"
16,190.156582573201,"No23"
17,184.806556511434,"No23"
18,186.936454651321,"No23"
19,156.090649058391,"No23"
20,174.288856371344,"No23"
21,234.480710557015,"No23"
22,199.839496298556,"No23"
23,296.748587604632,"No23"
24,254.013109371997,"No23"
25,258.490659940739,"No23"
26,230.177621440761,"No23"
27,243.548850558452,"No23"
28,263.552425853445,"No23"
29,304.38731896613,"No23"
30,292.447601058453,"No23"
31,259.674533960837,"No23"
32,268.93884638232,"No23"
33,317.345757210961,"No23"
34,328.792453927533,"No23"
35,361.568069488959,"No23"
36,320.251827094494,"No23"
37,316.72783840181,"No23"
38,348.494802731719,"No23"
39,309.478867754213,"No23"
40,368.983189386912,"No23"
41,375.131535315648,"No23"
42,394.307061612111,"No23"
43,343.413930935029,"No23"
44,361.875661391702,"No23"
45,370.415659597071,"No23"
46,404.879450645495,"No23"
47,439.271911312925,"No23"
48,468.929299200443,"No23"
49,458.148738524414,"No23"
50,460.278648014399,"No23"
51,496.628967538577,"No23"
52,502.759410891557,"No23"
53,459.142539363026,"No23"
54,506.210485718949,"No23"
55,499.901119557933,"No23"
56,502.933487878947,"No23"
57,432.248185197649,"No23"
58,480.717031118762,"No23"
59,469.554062957654,"No23"
60,546.050725282666,"No23"
61,545.720480192066,"No23"
62,575.176121993152,"No23"
63,549.708090646481,"No23"
64,568.028814292633,"No23"
65,597.426550810757,"No23"
66,578.465267505632,"No23"
67,570.394159865007,"No23"
68,548.562816801902,"No23"
69,573.215285953528,"No23"
70,630.588336312273,"No23"
71,543.889948281629,"No23"
72,600.042785690938,"No23"
73,631.080376258029,"No23"
74,598.787838377492,"No23"
75,602.104823688573,"No23"
76,619.263302207158,"No23"
77,611.799159757392,"No23"
78,695.179903115525,"No23"
79,672.567212427924,"No23"
80,618.843935100227,"No23"
81,659.233631911466,"No23"
82,711.735298776325,"No23"
83,680.705341175708,"No23"
84,719.060363293345,"No23"
85,721.898763081806,"No23"
86,679.510088803721,"No23"
87,681.898661085712,"No23"
88,714.66510831646,"No23"
89,751.624643022027,"No23"
90,754.4765114656,"No23"
91,754.649601682487,"No23"
92,700.421791794071,"No23"
93,751.521122186386,"No23"
94,726.036515557118,"No23"
95,830.566120652425,"No23"
96,772.481581210932,"No23"
97,819.908023648138,"No23"
98,803.07178771951,"No23"
99,845.718677314342,"No23"
100,817.980095347064,"No23"
1,115.532539930469,"No24"
2,26.7789102295345,"No24"
3,69.5598863124047,"No24"
4,96.1379390303044,"No24"
5,108.281799771507,"No24"
6,146.408947626383,"No24"
7,140.153783857822,"No24"
8,98.0214458207608,"No24"
9,121.285811285189,"No24"
10,109.471262135285,"No24"
11,190.226931645797,"No24"
12,149.569561265111,"No24"
13,134.004251267599,"No24"
14,140.702992761775,"No24"
15,223.263060344213,"No24"
16,164.794664239183,"No24"
17,154.22870113654,"No24"
18,204.354249746572,"No24"
19,194.267211107364,"No24"
20,262.89668787388,"No24"
21,233.523081363153,"No24"
22,308.363196761111,"No24"
23,204.540945625231,"No24"
24,272.07494567091,"No24"
25,280.341326875156,"No24"
26,318.922815515922,"No24"
27,228.930243496786,"No24"
28,283.747304651121,"No24"
29,283.030973340142,"No24"
30,358.562801055007,"No24"
31,268.906554154601,"No24"
32,347.026538314682,"No24"
33,375.265092510739,"No24"
34,383.163698615924,"No24"
35,387.647409728531,"No24"
36,370.470133679645,"No24"
37,344.186979941175,"No24"
38,354.423171464831,"No24"
39,393.256605650501,"No24"
40,432.775296898809,"No24"
41,454.873976280559,"No24"
42,433.672140454031,"No24"
43,364.681671987365,"No24"
44,448.407825465453,"No24"
45,380.017075825728,"No24"
46,421.986029966411,"No24"
47,445.218806389869,"No24"
48,412.244831475098,"No24"
49,435.147542259062,"No24"
50,534.027583354562,"No24"
51,425.016710404897,"No24"
52,446.056847467529,"No24"
53,458.358259141683,"No24"
54,562.181219230912,"No24"
55,579.888665782607,"No24"
56,553.883433540837,"No24"
57,514.393726826371,"No24"
58,488.214439952583,"No24"
59,496.4186728966,"No24"
60,568.839339796611,"No24"
61,571.955269174365,"No24"
62,551.482139432981,"No24"
63,570.882144588233,"No24"
64,618.104054401334,"No24"
65,543.667990418714,"No24"
66,670.240659479932,"No24"
67,579.411975391968,"No24"
68,641.292979026169,"No24"
69,649.102046748749,"No24"
70,595.271712826315,"No24"
71,620.386155783213,"No24"
72,721.173157975093,"No24"
73,714.432002731238,"No24"
74,670.600388052155,"No24"
75,624.312008885515,"No24"
76,715.076937617889,"No24"
77,696.307307072503,"No24"
78,712.505058303519,"No24"
79,777.476503469114,"No24"
80,720.835546893042,"No24"
81,755.142222432057,"No24"
82,781.55640911467,"No24"
83,754.542851240349,"No24"
84,722.106370667685,"No24"
85,792.485089072607,"No24"
86,787.863911768632,"No24"
87,837.517851428051,"No24"
88,766.009372083817,"No24"
89,804.783434763111,"No24"
90,855.9707638665,"No24"
91,827.375620955237,"No24"
92,862.487720513669,"No24"
93,830.023493989489,"No24"
94,816.220382780325,"No24"
95,880.519944233399,"No24"
96,923.678383933036,"No24"
97,865.37219512743,"No24"
98,942.950279012671,"No24"
99,890.558006179695,"No24"
100,880.70690177285,"No24"
1,43.6077858403559,"No25"
2,123.537736776298,"No25"
3,53.9741947434804,"No25"
4,136.605870182839,"No25"
5,78.2151900901958,"No25"
6,77.9082432785975,"No25"
7,124.28045173354,"No25"
8,138.363053610151,"No25"
9,161.351164957174,"No25"
10,99.020698008608,"No25"
11,119.120394554687,"No25"
12,122.879377621513,"No25"
13,151.927216497868,"No25"
14,165.132160047464,"No25"
15,221.473649292419,"No25"
16,212.405725945332,"No25"
17,217.936479930443,"No25"
18,171.916705442913,"No25"
19,238.050847662315,"No25"
20,219.413959914841,"No25"
21,270.771786420414,"No25"
22,234.76071151627,"No25"
23,206.916271383317,"No25"
24,202.10970846098,"No25"
25,267.063354048254,"No25"
26,271.813352702768,"No25"
27,224.067414679793,"No25"
28,262.945444524028,"No25"
29,238.860601589434,"No25"
30,257.769180550167,"No25"
31,335.006420547371,"No25"
32,293.985254400837,"No25"
33,349.814985019967,"No25"
34,297.912288506557,"No25"
35,290.896085043303,"No25"
36,308.196334790401,"No25"
37,314.504263999733,"No25"
38,289.743211615337,"No25"
39,370.899643009699,"No25"
40,326.689950390414,"No25"
41,357.12857023579,"No25"
42,364.819370359927,"No25"
43,388.980588604434,"No25"
44,402.972605165798,"No25"
45,433.095306961213,"No25"
46,377.772375703673,"No25"
47,444.618780337596,"No25"
48,408.795480484859,"No25"
49,430.009327835662,"No25"
50,472.306560284862,"No25"
51,459.599208752183,"No25"
52,452.111329683771,"No25"
53,478.084477581771,"No25"
54,507.81831275789,"No25"
55,474.429836135291,"No25"
56,418.936098651253,"No25"
57,437.603854356043,"No25"
58,510.475524126308,"No25"
59,537.972602726695,"No25"
60,535.832390801744,"No25"
61,562.47698314144,"No25"
62,473.95397216836,"No25"
63,506.40098242553,"No25"
64,532.899935249132,"No25"
65,540.87487638806,"No25"
66,603.092448368907,"No25"
67,588.521971060915,"No25"
68,582.586761416858,"No25"
69,522.404284320046,"No25"
70,564.375055035804,"No25"
71,543.892261549563,"No25"
72,640.240163192163,"No25"
73,563.190933303378,"No25"
74,617.335810451394,"No25"
75,647.155635714706,"No25"
76,581.984984846004,"No25"
77,624.127448815903,"No25"
78,682.278481332052,"No25"
79,682.14973984815,"No25"
80,694.421059411571,"No25"
81,606.497114324611,"No25"
82,616.628072911959,"No25"
83,654.920103421573,"No25"
84,688.58185148734,"No25"
85,653.499129202532,"No25"
86,673.799408309654,"No25"
87,745.048491790443,"No25"
88,678.365201650943,"No25"
89,694.870585197838,"No25"
90,708.115702126934,"No25"
91,757.894201172422,"No25"
92,755.24031460891,"No25"
93,739.124931761447,"No25"
94,721.409277673273,"No25"
95,740.744949728503,"No25"
96,758.916915963961,"No25"
97,722.546258096867,"No25"
98,763.458462720124,"No25"
99,743.835182663387,"No25"
100,796.256585058178,"No25"
1,39.5806206718372,"No26"
2,81.9431214015648,"No26"
3,25.5821230800311,"No26"
4,47.6227109360751,"No26"
5,86.9732041299119,"No26"
6,93.4063037695663,"No26"
7,92.5846659623077,"No26"
8,84.3647930821909,"No26"
9,64.8578752944364,"No26"
10,88.9070491609485,"No26"
11,85.8485113868181,"No26"
12,87.8241974740547,"No26"
13,156.131676087406,"No26"
14,98.9182913706192,"No26"
15,96.9486026599651,"No26"
16,168.871446576443,"No26"
17,93.5108555883502,"No26"
18,147.422799316444,"No26"
19,125.395838030731,"No26"
20,191.232038584806,"No26"
21,164.790035113281,"No26"
22,186.198081033826,"No26"
23,188.894944397228,"No26"
24,184.954733218527,"No26"
25,161.001840316702,"No26"
26,179.496720110973,"No26"
27,202.060805152953,"No26"
28,198.155398859829,"No26"
29,229.308697614882,"No26"
30,181.017299412481,"No26"
31,194.524672387193,"No26"
32,260.336068338987,"No26"
33,205.4324384065,"No26"
34,213.996130332966,"No26"
35,218.533793035399,"No26"
36,259.075418959649,"No26"
37,256.280016882695,"No26"
38,280.087150057058,"No26"
39,273.268812364538,"No26"
40,224.731693945234,"No26"
41,234.495136563444,"No26"
42,292.273450304859,"No26"
43,299.965901853396,"No26"
44,248.825001376078,"No26"
45,285.343309530566,"No26"
46,289.671921774939,"No26"
47,335.282301554618,"No26"
48,335.608245556705,"No26"
49,283.942324092634,"No26"
50,337.444551616228,"No26"
51,354.131057506148,"No26"
52,336.552060289154,"No26"
53,365.238239885582,"No26"
54,326.211275100925,"No26"
55,388.811355407279,"No26"
56,319.137221906848,"No26"
57,386.791022133501,"No26"
58,350.818853815934,"No26"
59,361.995802479696,"No26"
60,348.783226238182,"No26"
61,394.839331541569,"No26"
62,369.754605203957,"No26"
63,421.129675363245,"No26"
64,370.12184518737,"No26"
65,370.493875109122,"No26"
66,434.136072683156,"No26"
67,391.137694195475,"No26"
68,390.708780471308,"No26"
69,436.27074652177,"No26"
70,410.831093744682,"No26"
71,449.546647245717,"No26"
72,450.044869672074,"No26"
73,494.930930710195,"No26"
74,425.558869110639,"No26"
75,424.28995986373,"No26"
76,498.186145656776,"No26"
77,451.914196548324,"No26"
78,491.880571134034,"No26"
79,492.795929678689,"No26"
80,502.528027782701,"No26"
81,465.144451311209,"No26"
82,499.781588558562,"No26"
83,468.71149717144,"No26"
84,494.357096632553,"No26"
85,497.471592669035,"No26"
86,531.703825327597,"No26"
87,571.414389624766,"No26"
88,557.190330161896,"No26"
89,519.699989411282,"No26"
90,546.392621629308,"No26"
91,576.104381863456,"No26"
92,596.691380319247,"No26"
93,556.777433005077,"No26"
94,589.118573184999,"No26"
95,595.979665154358,"No26"
96,562.951968605815,"No26"
97,544.256809191635,"No26"
98,579.921884710952,"No26"
99,609.39723660303,"No26"
100,592.118768205021,"No26"
1,52.5205471207272,"No27"
2,72.3925157284062,"No27"
3,72.0210932411266,"No27"
4,109.798640285764,"No27"
5,67.7605516669932,"No27"
6,72.9943012205532,"No27"
7,81.7182032307253,"No27"
8,107.31254188104,"No27"
9,103.066589028797,"No27"
10,113.575852617168,"No27"
11,110.70715135142,"No27"
12,142.029343261166,"No27"
13,151.612455113933,"No27"
14,137.146251340099,"No27"
15,173.720324841231,"No27"
16,185.445955472045,"No27"
17,168.533675672292,"No27"
18,185.716630507105,"No27"
19,200.355953582219,"No27"
20,216.715764376635,"No27"
21,206.074086745611,"No27"
22,183.759821860293,"No27"
23,166.930223577479,"No27"
24,162.145784509026,"No27"
25,243.324514912087,"No27"
26,244.369275427256,"No27"
27,223.801954525833,"No27"
28,233.495677512173,"No27"
29,191.149454600081,"No27"
30,212.955081956406,"No27"
31,275.299405031748,"No27"
32,250.064257557523,"No27"
33,235.859311197976,"No27"
34,296.349005623143,"No27"
35,250.799348775001,"No27"
36,243.418341309692,"No27"
37,239.083459859129,"No27"
38,280.707584099075,"No27"
39,322.901601332436,"No27"
40,338.298096025474,"No27"
41,283.78765161951,"No27"
42,325.33208058353,"No27"
43,291.950731786753,"No27"
44,299.309796338026,"No27"
45,346.878542094703,"No27"
46,290.331493331548,"No27"
47,369.342010216739,"No27"
48,340.737636096131,"No27"
49,321.954054885585,"No27"
50,311.878178496755,"No27"
51,311.176814790245,"No27"
52,387.047978648717,"No27"
53,344.40543292094,"No27"
54,365.746698757478,"No27"
55,407.16998938821,"No27"
56,400.180387155017,"No27"
57,349.766513520288,"No27"
58,419.386942773938,"No27"
59,415.271757949705,"No27"
60,425.871160030386,"No27"
61,418.564417751848,"No27"
62,462.240983712935,"No27"
63,445.988857586959,"No27"
64,400.730663875527,"No27"
65,424.068629998837,"No27"
66,412.544840422425,"No27"
67,427.593196909417,"No27"
68,439.770301108779,"No27"
69,435.250698899302,"No27"
70,521.16445431104,"No27"
71,458.060749699632,"No27"
72,434.667957424209,"No27"
73,452.257934500421,"No27"
74,518.838560833336,"No27"
75,547.881759392624,"No27"
76,543.378622669921,"No27"
77,532.502299108392,"No27"
78,470.971720491514,"No27"
79,559.078134616496,"No27"
80,489.016297335124,"No27"
81,530.240630454619,"No27"
82,493.922882619406,"No27"
83,508.70953715388,"No27"
84,599.316157023462,"No27"
85,526.635605795387,"No27"
86,598.719752850848,"No27"
87,602.087429095272,"No27"
88,594.709188382957,"No27"
89,576.709744017241,"No27"
90,618.365985281195,"No27"
91,612.712557765361,"No27"
92,630.620695281398,"No27"
93,580.574410115043,"No27"
94,610.74704752202,"No27"
95,635.809169797824,"No27"
96,626.235177687556,"No27"
97,645.285497665433,"No27"
98,606.252656684156,"No27"
99,642.842625311067,"No27"
100,674.895180433885,"No27"
1,59.064689979408,"No28"
2,104.025965316205,"No28"
3,76.4917033442409,"No28"
4,64.5897687507885,"No28"
5,46.9788909292562,"No28"
6,112.394323256473,"No28"
7,58.754447658851,"No28"
8,98.3432382955387,"No28"
9,111.121969023626,"No28"
10,98.5857251253393,"No28"
11,85.3542136952156,"No28"
12,163.548091524322,"No28"
13,173.178999009065,"No28"
14,136.419582751083,"No28"
15,130.667652404856,"No28"
16,192.263164345127,"No28"
17,144.834713419162,"No28"
18,160.042587233903,"No28"
19,168.150469162134,"No28"
20,179.113472558876,"No28"
21,191.521603021532,"No28"
22,159.451410544892,"No28"
23,175.374396584848,"No28"
24,189.486612934718,"No28"
25,185.461286742033,"No28"
26,228.717083932329,"No28"
27,237.520585883412,"No28"
28,220.006868977183,"No28"
29,246.063453425009,"No28"
30,245.25827631886,"No28"
31,249.987806824375,"No28"
32,230.338136684405,"No28"
33,207.573969228394,"No28"
34,298.873498161251,"No28"
35,240.314431545683,"No28"
36,225.45326116368,"No28"
37,237.301115656984,"No28"
38,281.711450365895,"No28"
39,270.502647077366,"No28"
40,303.91485778736,"No28"
41,331.917912343564,"No28"
42,279.489900404661,"No28"
43,330.251723644576,"No28"
44,307.23569595642,"No28"
45,326.934555968081,"No28"
46,300.739827773929,"No28"
47,322.375655036442,"No28"
48,369.627199174825,"No28"
49,355.626403570663,"No28"
50,302.214971864179,"No28"
51,323.047175631451,"No28"
52,398.737919453762,"No28"
53,362.418520761145,"No28"
54,374.922523701385,"No28"
55,381.005559248953,"No28"
56,374.994793766381,"No28"
57,416.003740239944,"No28"
58,367.853202573398,"No28"
59,445.726801799487,"No28"
60,448.282670497864,"No28"
61,384.349506824855,"No28"
62,399.765960557008,"No28"
63,462.477443495211,"No28"
64,473.120231335731,"No28"
65,405.373432957816,"No28"
66,442.678331865507,"No28"
67,483.263722722356,"No28"
68,470.319936166259,"No28"
69,451.678325340604,"No28"
70,477.505899193702,"No28"
71,439.698283075003,"No28"
72,465.940062823783,"No28"
73,470.444641538338,"No28"
74,511.683259788452,"No28"
75,536.194121828938,"No28"
76,494.928769216743,"No28"
77,482.285094339284,"No28"
78,563.29942447694,"No28"
79,525.76013706811,"No28"
80,522.429535786756,"No28"
81,507.17422037681,"No28"
82,510.736492627449,"No28"
83,555.485147149494,"No28"
84,549.735427923577,"No28"
85,536.870226928661,"No28"
86,528.050191058746,"No28"
87,558.974057345509,"No28"
88,536.140777411496,"No28"
89,575.037795647208,"No28"
90,560.289831998573,"No28"
91,585.837962802604,"No28"
92,572.666242649043,"No28"
93,646.620801765649,"No28"
94,644.785066384795,"No28"
95,589.383589021701,"No28"
96,580.024237648535,"No28"
97,668.79206316308,"No28"
98,651.854984373407,"No28"
99,674.001512263308,"No28"
100,685.639667993594,"No28"
1,77.7289644912903,"No29"
2,105.367305283434,"No29"
3,69.2305795890396,"No29"
4,42.6527713128624,"No29"
5,106.04685256234,"No29"
6,156.031538502417,"No29"
7,103.163714439832,"No29"
8,153.640935857217,"No29"
9,142.188589994103,"No29"
10,217.2168742259,"No29"
11,229.513657848858,"No29"
12,129.236397004029,"No29"
13,232.763899918456,"No29"
14,201.214455866822,"No29"
15,261.288807901091,"No29"
16,187.648789311409,"No29"
17,191.473713960412,"No29"
18,277.653082068166,"No29"
19,207.03535071929,"No29"
20,200.529868907082,"No29"
21,297.17985991576,"No29"
22,249.470446371288,"No29"
23,316.038432234176,"No29"
24,287.38252002359,"No29"
25,252.431119092434,"No29"
26,308.474341774541,"No29"
27,279.529485112211,"No29"
28,360.109803547604,"No29"
29,305.655967877027,"No29"
30,349.164154561803,"No29"
31,404.840917386581,"No29"
32,299.960482368099,"No29"
33,309.323331678245,"No29"
